Start Time,End Time,Text,Date
00:11:50.540,00:11:53.540,Some were analog machines like Lord Kelvin's.,2021-12-21
00:11:53.540,00:11:56.370,Others were essentially fast calculators.,2021-12-21
00:11:56.370,00:11:58.680,Mechanical calculating machines like the abacus,2021-12-21
00:11:58.680,00:12:00.150,"had been around for millennia,",2021-12-21
00:12:00.150,00:12:03.540,but they were far too slow to respond to dive bombers.,2021-12-21
00:12:03.540,00:12:05.930,These new calculating machines sped things up,2021-12-21
00:12:05.930,00:12:08.240,by using electrical pulses.,2021-12-21
00:12:08.240,00:12:10.340,The committee considered naming these devices,2021-12-21
00:12:10.340,00:12:12.200,after the pulses they used.,2021-12-21
00:12:12.200,00:12:13.570,But member George Stibitz,2021-12-21
00:12:13.570,00:12:16.910,"proposed a more general name: digital,",2021-12-21
00:12:16.910,00:12:20.070,because these machines operated on numbers themselves,2021-12-21
00:12:20.070,00:12:21.790,or digits.,2021-12-21
00:12:21.790,00:12:25.890,And this is the origin of the term digital computer.,2021-12-21
00:12:25.890,00:12:27.840,But digital would have to wait.,2021-12-21
00:12:27.840,00:12:30.360,Of all the proposals and innovative analog machine,2021-12-21
00:12:30.360,00:12:33.231,from David Parkinson won out.,2021-12-21
00:12:33.730,00:12:35.280,"At Bell Labs in New York,",2021-12-21
00:12:35.280,00:12:37.150,Parkinson had been working on a device,2021-12-21
00:12:37.150,00:12:41.270,to chart telephone data called an automatic level recorder.,2021-12-21
00:12:41.270,00:12:44.020,It used a variable resistor called a potentiometer,2021-12-21
00:12:44.020,00:12:46.660,to control the motion of a pen.,2021-12-21
00:12:46.660,00:12:48.400,"One night, after hearing reports",2021-12-21
00:12:48.400,00:12:51.090,"of the harrowing allied evacuation of Dunkirk,",2021-12-21
00:12:51.090,00:12:54.170,Parkinson had a dream that he was on the front lines.,2021-12-21
00:12:54.170,00:12:55.253,(radio tatters),2021-12-21
00:12:55.253,00:12:57.467,(mystical music) (gun firing),2021-12-21
00:12:57.467,00:13:01.637,"""I found myself in a gun pit with an anti-aircraft gun crew.",2021-12-21
00:13:01.637,00:13:03.597,"""A gun there was firing occasionally,",2021-12-21
00:13:03.597,00:13:06.467,"""and the impressive thing was that every shot",2021-12-21
00:13:06.467,00:13:08.387,"""brought down an airplane.",2021-12-21
00:13:08.387,00:13:09.727,"""After three or four shots,",2021-12-21
